character,sign,node,isImposterBranch,line_id,text
Jacket,HANDS,Jacket_Hands,True,line:Jacket_Hands_097f870,Jacket: ...
Jacket,TEETH,Jacket_Teeth,True,line:Jacket_Teeth_08e7161,"Jacket: Yeah, take a look."
Jacket,TEETH,Jacket_Teeth,True,line:Jacket_Teeth_0e7a25b,Jacket: …
Jacket,AURAPHOTO,Jacket_Photo,False,line:Jacket_Photo_0386cb8,"Jacket: I don’t mind taking a photo, but your camera looks kinda weird."
Jacket,AURAPHOTO,Jacket_Photo,False,line:Jacket_Photo_05de175,Jacket: ...
Jacket,ARMPIT,Jacket_Armpit,False,line:Jacket_Armpit_0323009,"Jacket: Oh, about the armpits…"
Jacket,ARMPIT,Jacket_Armpit,False,line:Jacket_Armpit_0cc6357,Jacket: ...
Jacket,EAR,Jacket_Ears,False,line:Jacket_Ears_09ed47f,Jacket: ...
Jacket,EAR,Jacket_Ears,False,line:Jacket_Ears_035ce00,"Jacket: Ears weren’t on the list of signs, were they?"
Jacket,EAR,Jacket_Ears,False,line:Jacket_Ears_01ad94a,"Jacket: Though I’ll admit, I am not particularly aware what the signs are. Maybe I just missed that one."
Jacket,EAR,Jacket_Ears,False,line:Jacket_Ears_021541d,Jacket: ...
Jacob,EYE,Jacob_Eyes,False,line:Jacob_Eyes_07fb8b9,Jacob: Haven't slept in days...
Jacob,EYE,Jacob_Eyes,False,line:Jacob_Eyes_097a3bd,Jacob: ...
Jacob,HANDS,Jacob_Hands,False,line:Jacob_Hands_0186651,Jacob: My hands? Really?
Jacob,HANDS,Jacob_Hands,False,line:Jacob_Hands_08a7e1d,Jacob: ...
Jacob,TEETH,Jacob_Teeth,False,line:Jacob_Teeth_0e59a65,Jacob: Alright...
Jacob,TEETH,Jacob_Teeth,False,line:Jacob_Teeth_044662a,Jacob: ...
Jacob,AURAPHOTO,Jacob_Photo,False,line:Jacob_Photo_0b8f9f0,Jacob: God forbid you show this to anyone in FEMA.
Jacob,AURAPHOTO,Jacob_Photo,False,line:Jacob_Photo_085e1a4,Jacob: ...
Jacob,ARMPIT,Jacob_Armpit,False,line:Jacob_Armpit_087d591,Jacob: Anything else you want me to show you?
Jacob,ARMPIT,Jacob_Armpit,False,line:Jacob_Armpit_0b60d52,Jacob: ...
Jacob,EAR,Jacob_Ears,False,line:Jacob_Ears_07ee22f,Jacob: Don't you think these checks are kinda stupid?
Jacob,EAR,Jacob_Ears,False,line:Jacob_Ears_08e77e3,Jacob: ...
Leper,EYE,Leper_Eyes,True,line:Leper_Eyes_0488b21,"Leper: Alright, take a look."
Leper,EYE,Leper_Eyes,True,line:Leper_Eyes_010f05a,Leper: ...
Leper,HANDS,Leper_Hands,False,line:Leper_Hands_082892e,"Leper: Yeah, my skins bad there too."
Leper,HANDS,Leper_Hands,False,line:Leper_Hands_03283d1,Leper: ...
Leper,TEETH,Leper_Teeth,True,line:Leper_Teeth_0465130,Leper: See? Normal.
Leper,TEETH,Leper_Teeth,True,line:Leper_Teeth_0acd9dc,Leper: …
Leper,AURAPHOTO,Leper_Photo,True,line:Leper_Photo_0e94d85,Leper: A photo? That’s a sign?
Leper,AURAPHOTO,Leper_Photo,True,line:Leper_Photo_0f3e5da,Leper: ...
Leper,AURAPHOTO,Leper_Photo,True,line:Leper_Photo_0e63dd5,"Leper: Fine, take the picture."
Leper,AURAPHOTO,Leper_Photo,True,line:Leper_Photo_0e5b892,Leper: ...
Leper,ARMPIT,Leper_Armpit,True,line:Leper_Armpit_04e74b4,Leper: What? What's that for?
Leper,ARMPIT,Leper_Armpit,True,line:Leper_Armpit_0bbd9d1,Leper: ...
Leper,ARMPIT,Leper_Armpit,True,line:Leper_Armpit_0eef043,"Leper: Fine, whatever."
Leper,ARMPIT,Leper_Armpit,True,line:Leper_Armpit_03886f8,Leper: ...
Leper,EAR,Leper_Ears,False,line:Leper_Ears_022c919,"Leper: What? What the hell do you mean, ears?"
Leper,EAR,Leper_Ears,False,line:Leper_Ears_04cf39e,"Leper: No offense, but I know the Visitor signs and that’s not one of them."
Leper,EAR,Leper_Ears,False,line:Leper_Ears_0a63ec8,"Leper: But if you really wanna see my ears, go ahead."
Leper,EAR,Leper_Ears,False,line:Leper_Ears_00ff779,Leper: ...
Luka,EYE,Luka_Eyes,False,line:Luka_Eyes_0f8c340,Luka: Of course.
Luka,EYE,Luka_Eyes,False,line:Luka_Eyes_06177cb,Luka: ...
Luka,HANDS,Luka_Hands,False,line:Luka_Hands_0be53f3,Luka: Here.
Luka,HANDS,Luka_Hands,False,line:Luka_Hands_02d8a2e,Luka: ...
Luka,TEETH,Luka_Teeth,False,line:Luka_Teeth_0d4b58c,"Luka: Here, take a look."
Luka,TEETH,Luka_Teeth,False,line:Luka_Teeth_09a8592,Luka: ...
Luka,AURAPHOTO,Luka_Photo,True,line:Luka_Photo_07a0521,Luka: Alrighty!
Luka,AURAPHOTO,Luka_Photo,True,line:Luka_Photo_079b72c,Luka: ...
Luka,ARMPIT,Luka_Armpit,False,line:Luka_Armpit_08274c8,Luka: Didn't know that mattered too.
Luka,ARMPIT,Luka_Armpit,False,line:Luka_Armpit_08661dc,Luka: ...
Luka,EAR,Luka_Ears,True,line:Luka_Ears_01e870b,Luka: Our voices are lost in the void of the universe.
Luka,EAR,Luka_Ears,True,line:Luka_Ears_0ddad39,Luka: ...
Luka,EAR,Luka_Ears,True,line:Luka_Ears_01f1882,Luka: But I'm always ready to listen to you!
Luka,EAR,Luka_Ears,True,line:Luka_Ears_0cb69bc,Luka: Alrighty!
Luka,EAR,Luka_Ears,True,line:Luka_Ears_0bbec6c,Luka: ...
Marauder,EYE,Marauder_Eyes,False,line:Marauder_Eyes_03d53bb,Marauder: Just regular ol' eyes.
Marauder,EYE,Marauder_Eyes,False,line:Marauder_Eyes_06cca3c,Marauder: ...
Marauder,HANDS,Marauder_Hands,True,line:Marauder_Hands_02f154d,"Marauder: Hands, palms, fingers."
Marauder,HANDS,Marauder_Hands,True,line:Marauder_Hands_095bc14,Marauder: ...
Marauder,TEETH,Marauder_Teeth,False,line:Marauder_Teeth_099b960,"Marauder: Alrighty. I'll show ya, and I'll tell ya the story too."
Marauder,TEETH,Marauder_Teeth,False,line:Marauder_Teeth_056d150,Marauder: ...
Marauder,AURAPHOTO,Marauder_Photo,False,line:Marauder_Photo_0bd0bdc,Marauder: Come on? Really?
Marauder,AURAPHOTO,Marauder_Photo,False,line:Marauder_Photo_0046e8d,"Marauder: Fine, fine. Your house, your rules..."
Marauder,AURAPHOTO,Marauder_Photo,False,line:Marauder_Photo_015012e,Marauder: ...
Marauder,ARMPIT,Marauder_Armpit,False,line:Marauder_Armpit_0ddeac0,Marauder: Damn... and here I thought I was the one who didn't know how to get by in polite society...
Marauder,ARMPIT,Marauder_Armpit,False,line:Marauder_Armpit_09e7352,Marauder: ...
Marauder,EAR,Marauder_Ears,False,line:Marauder_Ears_0b16ef8,Marauder: They're not torn or chewed up like some stray mog. Just regular ol' ears.
Marauder,EAR,Marauder_Ears,False,line:Marauder_Ears_0af3353,Marauder: ...
Mother,EYE,Mother_Eyes,False,line:Mother_Eyes_041989a,"Mother: Look, then."
Mother,EYE,Mother_Eyes,False,line:Mother_Eyes_086dc24,Mother: ...
Mother,HANDS,Mother_Hands,False,line:Mother_Hands_07f2535,"Mother: Here, take a look."
Mother,HANDS,Mother_Hands,False,line:Mother_Hands_08ed8ff,Mother: ...
Mother,TEETH,Mother_Teeth,False,line:Mother_Teeth_018248c,Mother: Please.
Mother,TEETH,Mother_Teeth,False,line:Mother_Teeth_0a06b09,Mother: ...
Mother,AURAPHOTO,Mother_Photo,False,line:Mother_Photo_0f5cc95,Mother: Can I sit? No?
Mother,AURAPHOTO,Mother_Photo,False,line:Mother_Photo_0190e9c,Mother: ...
Mother,ARMPIT,Mother_Armpit,False,line:Mother_Armpit_0d92f59,"Mother: Look, then."
Mother,ARMPIT,Mother_Armpit,False,line:Mother_Armpit_0194443,Mother: ...
Mother,EAR,Mother_Ears,False,line:Mother_Ears_0f474b8,Mother: I haven't cleaned them in a long time. Might well be blocked up by now.
Mother,EAR,Mother_Ears,False,line:Mother_Ears_07c4e87,Mother: ...
Nervous,EYE,Nervous_Eyes,False,line:Nervous_Eyes_030ac99,Nervous: I like your eyes.
Nervous,EYE,Nervous_Eyes,False,line:Nervous_Eyes_05ac725,Nervous: ...
Nervous,HANDS,Nervous_Hands,True,line:Nervous_Hands_05b3b9b,Nervous: I've learned to stop picking at my nails.
Nervous,HANDS,Nervous_Hands,True,line:Nervous_Hands_0ac2a5e,Nervous: ...
Nervous,TEETH,Nervous_Teeth,False,line:Nervous_Teeth_0baf6a7,Nervous: Those meds made my teeth a little thinny-winny...
Nervous,TEETH,Nervous_Teeth,False,line:Nervous_Teeth_0427d67,Nervous: ...
Nervous,AURAPHOTO,Nervous_Photo,False,line:Nervous_Photo_075fc5d,Nervous: I don't like that.
Nervous,AURAPHOTO,Nervous_Photo,False,line:Nervous_Photo_0cd504d,Nervous: Hm.
Nervous,AURAPHOTO,Nervous_Photo,False,line:Nervous_Photo_07032a0,Nervous: ...
Nervous,ARMPIT,Nervous_Armpit,True,line:Nervous_Armpit_085003a,Nervous: They never taught me how to take care of myself.
Nervous,ARMPIT,Nervous_Armpit,True,line:Nervous_Armpit_0f95e92,Nervous: But I saw how they did a little wishy-washy in the hospital.
Nervous,ARMPIT,Nervous_Armpit,True,line:Nervous_Armpit_0c13c48,Nervous: ...
Nervous,EAR,Nervous_Ears,False,line:Nervous_Ears_0787bb2,Nervous: I don't give them any attention.
Nervous,EAR,Nervous_Ears,False,line:Nervous_Ears_0badfd4,Nervous: ...
NotTrue,EYE,NotTrue_Eyes,False,line:NotTrue_Eyes_0341a49,"NotTrue: Oh, deary... Are you sure you want that?"
NotTrue,EYE,NotTrue_Eyes,False,line:NotTrue_Eyes_07657ff,"NotTrue: The eyes are like windows. For light in houses, and for truth in people."
NotTrue,EYE,NotTrue_Eyes,False,line:NotTrue_Eyes_06759ca,NotTrue: But mine are dusty... The glass is cracked... Moths ate the curtains long ago...
NotTrue,EYE,NotTrue_Eyes,False,line:NotTrue_Eyes_0c04892,"NotTrue: Don't look, deary. There's nothing there."
NotTrue,EYE,NotTrue_Eyes,False,line:NotTrue_Eyes_0b80e05,NotTrue: ...
NotTrue,HANDS,NotTrue_Hands,False,line:NotTrue_Hands_0b34446,NotTrue: ...
NotTrue,HANDS,NotTrue_Hands,False,line:NotTrue_Hands_07bd404,NotTrue: ...
NotTrue,TEETH,NotTrue_Teeth,False,line:NotTrue_Teeth_06aee02,NotTrue: My teeth?
NotTrue,TEETH,NotTrue_Teeth,False,line:NotTrue_Teeth_0fec80a,NotTrue: Aaaaaah.
NotTrue,TEETH,NotTrue_Teeth,False,line:NotTrue_Teeth_00aad5c,NotTrue: ...
NotTrue,AURAPHOTO,NotTrue_Photo,False,line:NotTrue_Photo_0c98ec1,"NotTrue: You're wastin' that film on lil ol' me? Well, I'll be!"
NotTrue,AURAPHOTO,NotTrue_Photo,False,line:NotTrue_Photo_0993c6f,NotTrue: ...
NotTrue,ARMPIT,NotTrue_Armpit,False,line:NotTrue_Armpit_07150ab,NotTrue: Feh! Making an old woman lift her arms... Have you no shame?
NotTrue,ARMPIT,NotTrue_Armpit,False,line:NotTrue_Armpit_066766f,"NotTrue: Well, what can I do? You are the owner of the fine house."
NotTrue,ARMPIT,NotTrue_Armpit,False,line:NotTrue_Armpit_091b9fa,NotTrue: ...
NotTrue,EAR,NotTrue_Ears,False,line:NotTrue_Ears_0d357c4,NotTrue: Mercy me! Now that's quite the notion.
NotTrue,EAR,NotTrue_Ears,False,line:NotTrue_Ears_031b821,NotTrue: ...
Nun,EYE,Nun_Eyes,True,line:Nun_Eyes_0306dfe,"Nun: Well, go on then. Go on."
Nun,EYE,Nun_Eyes,True,line:Nun_Eyes_09ff00c,Nun: ...
Nun,HANDS,Nun_Hands,False,line:Nun_Hands_0544d0c,Nun: Be quick about it.
Nun,HANDS,Nun_Hands,False,line:Nun_Hands_04d7036,Nun: ...
Nun,TEETH,Nun_Teeth,False,line:Nun_Teeth_04952ce,"Nun: Hmph, if you must."
Nun,TEETH,Nun_Teeth,False,line:Nun_Teeth_0de6700,Nun: ...
Nun,AURAPHOTO,Nun_Photo,False,line:Nun_Photo_08c2639,Nun: Photography? Pah! I have no time to waste on such nonsense!
Nun,AURAPHOTO,Nun_Photo,False,line:Nun_Photo_0495e4a,Nun: ...
Nun,ARMPIT,Nun_Armpit,False,line:Nun_Armpit_089dfe2,Nun: Such indecency!
Nun,ARMPIT,Nun_Armpit,False,line:Nun_Armpit_0be63cd,Nun: ...
Nun,ARMPIT,Nun_Armpit,False,line:Nun_Armpit_08e8ed8,Nun: ...I see you shall grant me no peace.
Nun,ARMPIT,Nun_Armpit,False,line:Nun_Armpit_03237ae,"Nun: Well then... If it is His will, let it be done."
Nun,ARMPIT,Nun_Armpit,False,line:Nun_Armpit_0ddac62,Nun: ...
Nun,EAR,Nun_Ears,False,line:Nun_Ears_0cc5880,Nun: You want to check my ears?! How very dare you!
Nun,EAR,Nun_Ears,False,line:Nun_Ears_0012cbd,Nun: ...
Provocateur,EYE,Provocateur_Eyes,True,line:Provocateur_Eyes_00f4e1e,"Provocateur: And what are you even looking for, hm? Redness?"
Provocateur,EYE,Provocateur_Eyes,True,line:Provocateur_Eyes_02460f1,"Provocateur: And what are you hoping to find there, hm? An evil stare?"
Provocateur,EYE,Provocateur_Eyes,True,line:Provocateur_Eyes_04931f9,Provocateur: ...
Provocateur,HANDS,Provocateur_Hands,True,line:Provocateur_Hands_01acfd1,Provocateur: My hands? What for?
Provocateur,HANDS,Provocateur_Hands,True,line:Provocateur_Hands_09553d3,Provocateur: ...
Provocateur,TEETH,Provocateur_Teeth,False,line:Provocateur_Teeth_0792627,"Provocateur: Maybe you'd like to see if there are any leftovers you can scavenge while you're in there, hm?"
Provocateur,TEETH,Provocateur_Teeth,False,line:Provocateur_Teeth_0f64a81,Provocateur: ...
Provocateur,AURAPHOTO,Provocateur_Photo,False,line:Provocateur_Photo_0ac7c32,"Provocateur: Want me to say cheese for you, too? Hm?"
Provocateur,AURAPHOTO,Provocateur_Photo,False,line:Provocateur_Photo_0786164,Provocateur: I'm sure it'll prove...something.
Provocateur,AURAPHOTO,Provocateur_Photo,False,line:Provocateur_Photo_02e98d8,Provocateur: ...
Provocateur,ARMPIT,Provocateur_Armpit,False,line:Provocateur_Armpit_00e2700,Provocateur: What?! My armpits?
Provocateur,ARMPIT,Provocateur_Armpit,False,line:Provocateur_Armpit_09b4bb2,Provocateur: ...
Provocateur,EAR,Provocateur_Ears,False,line:Provocateur_Ears_01e7dd3,"Provocateur: Oh, believe anything the TV says, do we?"
Provocateur,EAR,Provocateur_Ears,False,line:Provocateur_Ears_01711fd,"Provocateur: What if they say Visitors all have pubic hair, hm? Will we need to drop our pants for your unconstitutional inspections?"
Provocateur,EAR,Provocateur_Ears,False,line:Provocateur_Ears_00d2fd9,Provocateur: ...
Raskolnikov,EYE,Raskolnikov_Eyes,True,line:Raskolnikov_Eyes_08e1500,Raskolnikov: ...
Raskolnikov,EYE,Raskolnikov_Eyes,True,line:Raskolnikov_Eyes_02a7c0f,Raskolnikov: Just...don't be scared.
Raskolnikov,EYE,Raskolnikov_Eyes,True,line:Raskolnikov_Eyes_0a07fe0,Raskolnikov: ...
Raskolnikov,HANDS,Raskolnikov_Hands,True,line:Raskolnikov_Hands_010018e,"Raskolnikov: Oh... I mean, yeah. Do what you gotta do, man. Go ahead, take a look."
Raskolnikov,HANDS,Raskolnikov_Hands,True,line:Raskolnikov_Hands_0244ec5,Raskolnikov: ...
Raskolnikov,HANDS,Raskolnikov_Hands,True,line:Raskolnikov_Hands_0336bfa,"Raskolnikov: Yeah... They're kinda gnarly. I-I used to try and hide them, but... No point anymore."
Raskolnikov,HANDS,Raskolnikov_Hands,True,line:Raskolnikov_Hands_03789e8,Raskolnikov: …
Raskolnikov,HANDS,Raskolnikov_Hands,True,line:Raskolnikov_Hands_0a83515,Raskolnikov: ...
Raskolnikov,TEETH,Raskolnikov_Teeth,True,line:Raskolnikov_Teeth_053fd08,"Raskolnikov: Oh... Teeth? Yeah, sure sure."
Raskolnikov,TEETH,Raskolnikov_Teeth,True,line:Raskolnikov_Teeth_0a57436,Raskolnikov: ...
Raskolnikov,AURAPHOTO,Raskolnikov_Photo,False,line:Raskolnikov_Photo_0130107,Raskolnikov: Why do you need my picture?
Raskolnikov,AURAPHOTO,Raskolnikov_Photo,False,line:Raskolnikov_Photo_08456c0,"Raskolnikov: Can I, like, refuse?"
Raskolnikov,AURAPHOTO,Raskolnikov_Photo,False,line:Raskolnikov_Photo_01a795c,Raskolnikov: ...
Raskolnikov,AURAPHOTO,Raskolnikov_Photo,False,line:Raskolnikov_Photo_011ce2e,"Raskolnikov: H-Hey, no need to point that gun at me, man! Okay, okay, take my photo! Jeez..."
Raskolnikov,AURAPHOTO,Raskolnikov_Photo,False,line:Raskolnikov_Photo_0016119,Raskolnikov: ...
Raskolnikov,ARMPIT,Raskolnikov_Armpit,False,line:Raskolnikov_Armpit_04d11b2,Raskolnikov: Aw jeez... A-Are you sure this is necessary?
Raskolnikov,ARMPIT,Raskolnikov_Armpit,False,line:Raskolnikov_Armpit_0ed05d6,Raskolnikov: ...
Raskolnikov,EAR,Raskolnikov_Ears,False,line:Raskolnikov_Ears_0855f12,"Raskolnikov: O-Oh, yeah, sure. But why ears? I hope you're not expecting anything...awful."
Raskolnikov,EAR,Raskolnikov_Ears,False,line:Raskolnikov_Ears_05e2bf3,Raskolnikov: ...
Rocker,EYE,Rocker_Eyes,True,line:Rocker_Eyes_050ec7a,Unstable: Still get flashbacks from that wild ride.
Rocker,EYE,Rocker_Eyes,True,line:Rocker_Eyes_037557d,Rocker: ...
Rocker,HANDS,Rocker_Hands,False,line:Rocker_Hands_0de3c03,Rocker: Got that one tattoo.
Rocker,HANDS,Rocker_Hands,False,line:Rocker_Hands_0d44fd6,Rocker: ...
Rocker,TEETH,Rocker_Teeth,False,line:Rocker_Teeth_09d399f,Rocker: Yeeeah… These teeth have soaked up way too much smoke.
Rocker,TEETH,Rocker_Teeth,False,line:Rocker_Teeth_01ae7d8,"Rocker: Funny, huh…"
Rocker,TEETH,Rocker_Teeth,False,line:Rocker_Teeth_0c81384,Rocker: ...
Rocker,AURAPHOTO,Rocker_Photo,False,line:Rocker_Photo_0c05cd6,"Rocker: Hell, let’s take a photo together. Maybe I'll sign it!"
Rocker,AURAPHOTO,Rocker_Photo,False,line:Rocker_Photo_02d6129,Rocker: ...
Rocker,ARMPIT,Rocker_Armpit,False,line:Rocker_Armpit_0a4504b,Rocker: Be my guest.
Rocker,ARMPIT,Rocker_Armpit,False,line:Rocker_Armpit_02417e9,Rocker: ...
Rocker,EAR,Rocker_Ears,False,line:Rocker_Ears_0cd37a4,Rocker: I used to stretch my ears. Then… I got bored with it.
Rocker,EAR,Rocker_Ears,False,line:Rocker_Ears_08764b4,Rocker: ...
Scammer,EYE,Scammer_Eyes,False,line:Scammer_Eyes_0b23f40,Scammer: My eyes have been itchy as balls lately.
Scammer,EYE,Scammer_Eyes,False,line:Scammer_Eyes_01a1724,Scammer: You think it's from the sun? Kinda sus right?
Scammer,EYE,Scammer_Eyes,False,line:Scammer_Eyes_0900833,Scammer: ...
Scammer,HANDS,Scammer_Hands,True,line:Scammer_Hands_0759984,"Scammer: Da fuck, bro? I'm just a regular guy."
Scammer,HANDS,Scammer_Hands,True,line:Scammer_Hands_052bc2c,"Scammer: I don't do no crap with my nails, man, see?"
Scammer,HANDS,Scammer_Hands,True,line:Scammer_Hands_01230f0,Scammer: ...
Scammer,TEETH,Scammer_Teeth,False,line:Scammer_Teeth_01021e0,Scammer: Teeth I can do.
Scammer,TEETH,Scammer_Teeth,False,line:Scammer_Teeth_04415f2,Scammer: My homie was a dentist.
Scammer,TEETH,Scammer_Teeth,False,line:Scammer_Teeth_065a7fe,Scammer: Guess what? They knocked his fucking teeth out! HAHAHA!
Scammer,TEETH,Scammer_Teeth,False,line:Scammer_Teeth_0e91224,"Scammer: Oh, you wanna see them. Aight..."
Scammer,TEETH,Scammer_Teeth,False,line:Scammer_Teeth_00494bf,Scammer: ...
Scammer,AURAPHOTO,Scammer_Photo,True,line:Scammer_Photo_0d4a7e4,Scammer: Wanna snap a pic together? Aight.
Scammer,AURAPHOTO,Scammer_Photo,True,line:Scammer_Photo_06c5bc3,"Scammer: I'm pretty sensitive to light, f'real."
Scammer,AURAPHOTO,Scammer_Photo,True,line:Scammer_Photo_0681c91,Scammer: ...
Scammer,ARMPIT,Scammer_Armpit,False,line:Scammer_Armpit_0ab714f,Scammer: Da fuuuck...
Scammer,ARMPIT,Scammer_Armpit,False,line:Scammer_Armpit_05cff92,"Scammer: You picked a freaky hustle this time, douchebag."
Scammer,ARMPIT,Scammer_Armpit,False,line:Scammer_Armpit_0f5cd93,Scammer: ...
Scammer,EAR,Scammer_Ears,False,line:Scammer_Ears_057eef8,"Scammer: Hey, hands off my hustle, bro!"
Scammer,EAR,Scammer_Ears,False,line:Scammer_Ears_065972d,"Scammer: You take a peek, tell 'em they've got a Visitor Spirit in 'em, then charge 'em crazy cash to keep your mouth shut. Boom!"
Scammer,EAR,Scammer_Ears,False,line:Scammer_Ears_0a30826,"Scammer: I'm down with it, cause we're bros, bro. But don't try to pull none of that sus shit on me, yeah?"
Scammer,EAR,Scammer_Ears,False,line:Scammer_Ears_054f0ed,Scammer: ...
